"body_mass_value","migration_strategy","population"
65,"for_strat_ground",60
65,"for_strat_understory",0
65,"for_strat_midhigh",0
65,"for_strat_canopy",0
65,"for_strat_aerial",0
44.9,"for_strat_watbelowsurf",0
44.9,"for_strat_wataroundsurf",40
44.9,"for_strat_ground",60
44.9,"for_strat_understory",0
44.9,"for_strat_midhigh",0
44.9,"for_strat_canopy",0
44.9,"for_strat_aerial",0
64,"for_strat_watbelowsurf",0
64,"for_strat_wataroundsurf",40
64,"for_strat_ground",60
64,"for_strat_understory",0
64,"for_strat_midhigh",0
64,"for_strat_canopy",0
64,"for_strat_aerial",0
74.8,"for_strat_watbelowsurf",0
74.8,"for_strat_wataroundsurf",0
74.8,"for_strat_ground",100
74.8,"for_strat_understory",0
74.8,"for_strat_midhigh",0
74.8,"for_strat_canopy",0
74.8,"for_strat_aerial",0
77.09,"for_strat_watbelowsurf",0
77.09,"for_strat_wataroundsurf",0
77.09,"for_strat_ground",100
77.09,"for_strat_understory",0
77.09,"for_strat_midhigh",0
77.09,"for_strat_canopy",0
77.09,"for_strat_aerial",0
95,"for_strat_watbelowsurf",0
95,"for_strat_wataroundsurf",0
95,"for_strat_ground",100
95,"for_strat_understory",0
95,"for_strat_midhigh",0
95,"for_strat_canopy",0
95,"for_strat_aerial",0
95.74,"for_strat_watbelowsurf",0
95.74,"for_strat_wataroundsurf",0
95.74,"for_strat_ground",100
95.74,"for_strat_understory",0
95.74,"for_strat_midhigh",0
95.74,"for_strat_canopy",0
95.74,"for_strat_aerial",0
78,"for_strat_watbelowsurf",0
78,"for_strat_wataroundsurf",0
78,"for_strat_ground",100
78,"for_strat_understory",0
78,"for_strat_midhigh",0
78,"for_strat_canopy",0
78,"for_strat_aerial",0
83.5,"for_strat_watbelowsurf",0
83.5,"for_strat_wataroundsurf",0
83.5,"for_strat_ground",80
83.5,"for_strat_understory",20
83.5,"for_strat_midhigh",0
83.5,"for_strat_canopy",0
83.5,"for_strat_aerial",0
100,"for_strat_watbelowsurf",0
100,"for_strat_wataroundsurf",0
100,"for_strat_ground",100
100,"for_strat_understory",0
100,"for_strat_midhigh",0
100,"for_strat_canopy",0
100,"for_strat_aerial",0
61,"for_strat_watbelowsurf",0
61,"for_strat_wataroundsurf",0
61,"for_strat_ground",100
61,"for_strat_understory",0
61,"for_strat_midhigh",0
61,"for_strat_canopy",0
61,"for_strat_aerial",0
51.4,"for_strat_watbelowsurf",0
51.4,"for_strat_wataroundsurf",50
51.4,"for_strat_ground",50
51.4,"for_strat_understory",0
51.4,"for_strat_midhigh",0
51.4,"for_strat_canopy",0
51.4,"for_strat_aerial",0
108.16,"for_strat_watbelowsurf",0
108.16,"for_strat_wataroundsurf",0
108.16,"for_strat_ground",80
108.16,"for_strat_understory",20
108.16,"for_strat_midhigh",0
108.16,"for_strat_canopy",0
108.16,"for_strat_aerial",0
131,"for_strat_watbelowsurf",0
131,"for_strat_wataroundsurf",0
131,"for_strat_ground",100
131,"for_strat_understory",0
131,"for_strat_midhigh",0
131,"for_strat_canopy",0
131,"for_strat_aerial",0
57.64,"for_strat_watbelowsurf",0
57.64,"for_strat_wataroundsurf",20
57.64,"for_strat_ground",80
57.64,"for_strat_understory",0
57.64,"for_strat_midhigh",0
57.64,"for_strat_canopy",0
57.64,"for_strat_aerial",0
35.5,"for_strat_watbelowsurf",0
35.5,"for_strat_wataroundsurf",50
35.5,"for_strat_ground",50
35.5,"for_strat_understory",0
35.5,"for_strat_midhigh",0
35.5,"for_strat_canopy",0
35.5,"for_strat_aerial",0
33,"for_strat_watbelowsurf",0
33,"for_strat_wataroundsurf",20
33,"for_strat_ground",80
33,"for_strat_understory",0
33,"for_strat_midhigh",0
33,"for_strat_canopy",0
33,"for_strat_aerial",0
218.37,"for_strat_watbelowsurf",0
218.37,"for_strat_wataroundsurf",0
218.37,"for_strat_ground",100
218.37,"for_strat_understory",0
218.37,"for_strat_midhigh",0
218.37,"for_strat_canopy",0
218.37,"for_strat_aerial",0
170,"for_strat_watbelowsurf",0
170,"for_strat_wataroundsurf",50
170,"for_strat_ground",50
170,"for_strat_understory",0
170,"for_strat_midhigh",0
170,"for_strat_canopy",0
170,"for_strat_aerial",0
140,"for_strat_watbelowsurf",0
140,"for_strat_wataroundsurf",0
140,"for_strat_ground",100
140,"for_strat_understory",0
140,"for_strat_midhigh",0
140,"for_strat_canopy",0
140,"for_strat_aerial",0
184,"for_strat_watbelowsurf",0
184,"for_strat_wataroundsurf",0
184,"for_strat_ground",100
184,"for_strat_understory",0
184,"for_strat_midhigh",0
184,"for_strat_canopy",0
184,"for_strat_aerial",0
387,"for_strat_watbelowsurf",0
387,"for_strat_wataroundsurf",0
387,"for_strat_ground",100
387,"for_strat_understory",0
387,"for_strat_midhigh",0
387,"for_strat_canopy",0
387,"for_strat_aerial",0
156,"for_strat_watbelowsurf",0
156,"for_strat_wataroundsurf",30
156,"for_strat_ground",70
156,"for_strat_understory",0
156,"for_strat_midhigh",0
156,"for_strat_canopy",0
156,"for_strat_aerial",0
187.95,"for_strat_watbelowsurf",0
187.95,"for_strat_wataroundsurf",20
187.95,"for_strat_ground",80
187.95,"for_strat_understory",0
187.95,"for_strat_midhigh",0
187.95,"for_strat_canopy",0
187.95,"for_strat_aerial",0
143,"for_strat_watbelowsurf",0
143,"for_strat_wataroundsurf",20
143,"for_strat_ground",80
143,"for_strat_understory",0
143,"for_strat_midhigh",0
143,"for_strat_canopy",0
143,"for_strat_aerial",0
100,"for_strat_watbelowsurf",0
100,"for_strat_wataroundsurf",0
100,"for_strat_ground",100
100,"for_strat_understory",0
100,"for_strat_midhigh",0
100,"for_strat_canopy",0
100,"for_strat_aerial",0
214,"for_strat_watbelowsurf",0
214,"for_strat_wataroundsurf",0
214,"for_strat_ground",100
214,"for_strat_understory",0
214,"for_strat_midhigh",0
214,"for_strat_canopy",0
214,"for_strat_aerial",0
270,"for_strat_watbelowsurf",0
270,"for_strat_wataroundsurf",0
270,"for_strat_ground",100
270,"for_strat_understory",0
270,"for_strat_midhigh",0
270,"for_strat_canopy",0
270,"for_strat_aerial",0
181,"for_strat_watbelowsurf",0
181,"for_strat_wataroundsurf",0
181,"for_strat_ground",100
181,"for_strat_understory",0
181,"for_strat_midhigh",0
181,"for_strat_canopy",0
181,"for_strat_aerial",0
192,"for_strat_watbelowsurf",0
192,"for_strat_wataroundsurf",20
192,"for_strat_ground",80
192,"for_strat_understory",0
192,"for_strat_midhigh",0
192,"for_strat_canopy",0
192,"for_strat_aerial",0
248,"for_strat_watbelowsurf",0
248,"for_strat_wataroundsurf",0
248,"for_strat_ground",80
248,"for_strat_understory",20
248,"for_strat_midhigh",0
248,"for_strat_canopy",0
248,"for_strat_aerial",0
122,"for_strat_watbelowsurf",0
122,"for_strat_wataroundsurf",0
122,"for_strat_ground",100
122,"for_strat_understory",0
122,"for_strat_midhigh",0
122,"for_strat_canopy",0
122,"for_strat_aerial",0
184.9,"for_strat_watbelowsurf",0
184.9,"for_strat_wataroundsurf",20
184.9,"for_strat_ground",80
184.9,"for_strat_understory",0
184.9,"for_strat_midhigh",0
184.9,"for_strat_canopy",0
184.9,"for_strat_aerial",0
165,"for_strat_watbelowsurf",0
165,"for_strat_wataroundsurf",0
165,"for_strat_ground",100
165,"for_strat_understory",0
165,"for_strat_midhigh",0
165,"for_strat_canopy",0
165,"for_strat_aerial",0
150,"for_strat_watbelowsurf",0
150,"for_strat_wataroundsurf",0
150,"for_strat_ground",100
150,"for_strat_understory",0
150,"for_strat_midhigh",0
150,"for_strat_canopy",0
150,"for_strat_aerial",0
224.49,"for_strat_watbelowsurf",0
224.49,"for_strat_wataroundsurf",0
224.49,"for_strat_ground",100
224.49,"for_strat_understory",0
224.49,"for_strat_midhigh",0
224.49,"for_strat_canopy",0
224.49,"for_strat_aerial",0
132,"for_strat_watbelowsurf",0
132,"for_strat_wataroundsurf",50
132,"for_strat_ground",50
132,"for_strat_understory",0
132,"for_strat_midhigh",0
132,"for_strat_canopy",0
132,"for_strat_aerial",0
75.76,"for_strat_watbelowsurf",0
75.76,"for_strat_wataroundsurf",0
75.76,"for_strat_ground",100
75.76,"for_strat_understory",0
75.76,"for_strat_midhigh",0
75.76,"for_strat_canopy",0
75.76,"for_strat_aerial",0
327,"for_strat_watbelowsurf",0
327,"for_strat_wataroundsurf",20
327,"for_strat_ground",80
327,"for_strat_understory",0
327,"for_strat_midhigh",0
327,"for_strat_canopy",0
327,"for_strat_aerial",0
214,"for_strat_watbelowsurf",0
214,"for_strat_wataroundsurf",0
214,"for_strat_ground",100
214,"for_strat_understory",0
214,"for_strat_midhigh",0
214,"for_strat_canopy",0
214,"for_strat_aerial",0
325,"for_strat_watbelowsurf",0
325,"for_strat_wataroundsurf",50
325,"for_strat_ground",50
325,"for_strat_understory",0
325,"for_strat_midhigh",0
325,"for_strat_canopy",0
325,"for_strat_aerial",0
82,"for_strat_watbelowsurf",0
82,"for_strat_wataroundsurf",50
82,"for_strat_ground",50
82,"for_strat_understory",0
82,"for_strat_midhigh",0
82,"for_strat_canopy",0
82,"for_strat_aerial",0
87.5,"for_strat_watbelowsurf",0
87.5,"for_strat_wataroundsurf",0
87.5,"for_strat_ground",100
87.5,"for_strat_understory",0
87.5,"for_strat_midhigh",0
87.5,"for_strat_canopy",0
87.5,"for_strat_aerial",0
150,"for_strat_watbelowsurf",0
150,"for_strat_wataroundsurf",0
150,"for_strat_ground",100
150,"for_strat_understory",0
150,"for_strat_midhigh",0
150,"for_strat_canopy",0
150,"for_strat_aerial",0
105,"for_strat_watbelowsurf",0
105,"for_strat_wataroundsurf",0
105,"for_strat_ground",100
105,"for_strat_understory",0
105,"for_strat_midhigh",0
105,"for_strat_canopy",0
105,"for_strat_aerial",0
121.36,"for_strat_watbelowsurf",0
121.36,"for_strat_wataroundsurf",0
121.36,"for_strat_ground",100
121.36,"for_strat_understory",0
121.36,"for_strat_midhigh",0
121.36,"for_strat_canopy",0
121.36,"for_strat_aerial",0
138,"for_strat_watbelowsurf",0
138,"for_strat_wataroundsurf",0
138,"for_strat_ground",100
138,"for_strat_understory",0
138,"for_strat_midhigh",0
138,"for_strat_canopy",0
138,"for_strat_aerial",0
74.99,"for_strat_watbelowsurf",0
74.99,"for_strat_wataroundsurf",0
74.99,"for_strat_ground",100
74.99,"for_strat_understory",0
74.99,"for_strat_midhigh",0
74.99,"for_strat_canopy",0
74.99,"for_strat_aerial",0
69.2,"for_strat_watbelowsurf",0
69.2,"for_strat_wataroundsurf",0
69.2,"for_strat_ground",100
69.2,"for_strat_understory",0
69.2,"for_strat_midhigh",0
69.2,"for_strat_canopy",0
69.2,"for_strat_aerial",0
94,"for_strat_watbelowsurf",0
94,"for_strat_wataroundsurf",0
94,"for_strat_ground",100
94,"for_strat_understory",0
94,"for_strat_midhigh",0
94,"for_strat_canopy",0
94,"for_strat_aerial",0
84.9,"for_strat_watbelowsurf",0
84.9,"for_strat_wataroundsurf",0
84.9,"for_strat_ground",33
84.9,"for_strat_understory",33
84.9,"for_strat_midhigh",33
84.9,"for_strat_canopy",0
84.9,"for_strat_aerial",0
75.2,"for_strat_watbelowsurf",0
75.2,"for_strat_wataroundsurf",0
75.2,"for_strat_ground",33
75.2,"for_strat_understory",33
75.2,"for_strat_midhigh",33
75.2,"for_strat_canopy",0
75.2,"for_strat_aerial",0
97.19,"for_strat_watbelowsurf",0
97.19,"for_strat_wataroundsurf",0
97.19,"for_strat_ground",33
97.19,"for_strat_understory",33
97.19,"for_strat_midhigh",33
97.19,"for_strat_canopy",0
97.19,"for_strat_aerial",0
91.9,"for_strat_watbelowsurf",0
91.9,"for_strat_wataroundsurf",20
91.9,"for_strat_ground",80
91.9,"for_strat_understory",0
91.9,"for_strat_midhigh",0
91.9,"for_strat_canopy",0
91.9,"for_strat_aerial",0
62.7,"for_strat_watbelowsurf",0
62.7,"for_strat_wataroundsurf",0
62.7,"for_strat_ground",0
62.7,"for_strat_understory",33
62.7,"for_strat_midhigh",33
62.7,"for_strat_canopy",0
62.7,"for_strat_aerial",33
37.4,"for_strat_watbelowsurf",0
37.4,"for_strat_wataroundsurf",0
37.4,"for_strat_ground",0
37.4,"for_strat_understory",50
37.4,"for_strat_midhigh",50
37.4,"for_strat_canopy",0
37.4,"for_strat_aerial",0
39.8,"for_strat_watbelowsurf",0
39.8,"for_strat_wataroundsurf",0
39.8,"for_strat_ground",50
39.8,"for_strat_understory",0
39.8,"for_strat_midhigh",0
39.8,"for_strat_canopy",0
39.8,"for_strat_aerial",50
65.5,"for_strat_watbelowsurf",0
65.5,"for_strat_wataroundsurf",0
65.5,"for_strat_ground",30
65.5,"for_strat_understory",0
65.5,"for_strat_midhigh",0
65.5,"for_strat_canopy",0
65.5,"for_strat_aerial",70
287.9,"for_strat_watbelowsurf",0
287.9,"for_strat_wataroundsurf",0
287.9,"for_strat_ground",100
287.9,"for_strat_understory",0
287.9,"for_strat_midhigh",0
287.9,"for_strat_canopy",0
287.9,"for_strat_aerial",0
444.31,"for_strat_watbelowsurf",0
444.31,"for_strat_wataroundsurf",0
444.31,"for_strat_ground",100
444.31,"for_strat_understory",0
444.31,"for_strat_midhigh",0
444.31,"for_strat_canopy",0
444.31,"for_strat_aerial",0
692.47,"for_strat_watbelowsurf",0
692.47,"for_strat_wataroundsurf",30
692.47,"for_strat_ground",70
692.47,"for_strat_understory",0
692.47,"for_strat_midhigh",0
692.47,"for_strat_canopy",0
692.47,"for_strat_aerial",0
1338.22,"for_strat_watbelowsurf",0
1338.22,"for_strat_wataroundsurf",80
1338.22,"for_strat_ground",20
1338.22,"for_strat_understory",0
1338.22,"for_strat_midhigh",0
1338.22,"for_strat_canopy",0
1338.22,"for_strat_aerial",0
1347.07,"for_strat_watbelowsurf",0
1347.07,"for_strat_wataroundsurf",50
1347.07,"for_strat_ground",50
1347.07,"for_strat_understory",0
1347.07,"for_strat_midhigh",0
1347.07,"for_strat_canopy",0
1347.07,"for_strat_aerial",0
1367.77,"for_strat_watbelowsurf",0
1367.77,"for_strat_wataroundsurf",50
1367.77,"for_strat_ground",50
1367.77,"for_strat_understory",0
1367.77,"for_strat_midhigh",0
1367.77,"for_strat_canopy",0
1367.77,"for_strat_aerial",0
1650,"for_strat_watbelowsurf",0
1650,"for_strat_wataroundsurf",30
1650,"for_strat_ground",70
1650,"for_strat_understory",0
1650,"for_strat_midhigh",0
1650,"for_strat_canopy",0
1650,"for_strat_aerial",0
297.73,"for_strat_watbelowsurf",0
297.73,"for_strat_wataroundsurf",100
297.73,"for_strat_ground",0
297.73,"for_strat_understory",0
297.73,"for_strat_midhigh",0
297.73,"for_strat_canopy",0
297.73,"for_strat_aerial",0
164,"for_strat_watbelowsurf",0
164,"for_strat_wataroundsurf",100
164,"for_strat_ground",0
164,"for_strat_understory",0
164,"for_strat_midhigh",0
164,"for_strat_canopy",0
164,"for_strat_aerial",0
209,"for_strat_watbelowsurf",0
209,"for_strat_wataroundsurf",100
209,"for_strat_ground",0
209,"for_strat_understory",0
209,"for_strat_midhigh",0
209,"for_strat_canopy",0
209,"for_strat_aerial",0
523.5,"for_strat_watbelowsurf",0
523.5,"for_strat_wataroundsurf",10
523.5,"for_strat_ground",90
523.5,"for_strat_understory",0
523.5,"for_strat_midhigh",0
523.5,"for_strat_canopy",0
523.5,"for_strat_aerial",0
1292.03,"for_strat_watbelowsurf",0
1292.03,"for_strat_wataroundsurf",70
1292.03,"for_strat_ground",30
1292.03,"for_strat_understory",0
1292.03,"for_strat_midhigh",0
1292.03,"for_strat_canopy",0
1292.03,"for_strat_aerial",0
638.61,"for_strat_watbelowsurf",0
638.61,"for_strat_wataroundsurf",50
638.61,"for_strat_ground",50
638.61,"for_strat_understory",0
638.61,"for_strat_midhigh",0
638.61,"for_strat_canopy",0
638.61,"for_strat_aerial",0
842.37,"for_strat_watbelowsurf",0
842.37,"for_strat_wataroundsurf",100
842.37,"for_strat_ground",0
842.37,"for_strat_understory",0
842.37,"for_strat_midhigh",0
842.37,"for_strat_canopy",0
842.37,"for_strat_aerial",0
561,"for_strat_watbelowsurf",0
561,"for_strat_wataroundsurf",100
561,"for_strat_ground",0
561,"for_strat_understory",0
561,"for_strat_midhigh",0
561,"for_strat_canopy",0
561,"for_strat_aerial",0
344,"for_strat_watbelowsurf",0
344,"for_strat_wataroundsurf",70
344,"for_strat_ground",30
344,"for_strat_understory",0
344,"for_strat_midhigh",0
344,"for_strat_canopy",0
344,"for_strat_aerial",0
499.99,"for_strat_watbelowsurf",30
499.99,"for_strat_wataroundsurf",50
499.99,"for_strat_ground",20
499.99,"for_strat_understory",0
499.99,"for_strat_midhigh",0
499.99,"for_strat_canopy",0
499.99,"for_strat_aerial",0
328.89,"for_strat_watbelowsurf",0
328.89,"for_strat_wataroundsurf",100
328.89,"for_strat_ground",0
328.89,"for_strat_understory",0
328.89,"for_strat_midhigh",0
328.89,"for_strat_canopy",0
328.89,"for_strat_aerial",0
451.66,"for_strat_watbelowsurf",20
451.66,"for_strat_wataroundsurf",60
451.66,"for_strat_ground",20
451.66,"for_strat_understory",0
451.66,"for_strat_midhigh",0
451.66,"for_strat_canopy",0
451.66,"for_strat_aerial",0
412.53,"for_strat_watbelowsurf",20
412.53,"for_strat_wataroundsurf",40
412.53,"for_strat_ground",40
412.53,"for_strat_understory",0
412.53,"for_strat_midhigh",0
412.53,"for_strat_canopy",0
412.53,"for_strat_aerial",0
516.31,"for_strat_watbelowsurf",20
516.31,"for_strat_wataroundsurf",10
516.31,"for_strat_ground",70
516.31,"for_strat_understory",0
516.31,"for_strat_midhigh",0
516.31,"for_strat_canopy",0
516.31,"for_strat_aerial",0
534.99,"for_strat_watbelowsurf",0
534.99,"for_strat_wataroundsurf",100
534.99,"for_strat_ground",0
534.99,"for_strat_understory",0
534.99,"for_strat_midhigh",0
534.99,"for_strat_canopy",0
534.99,"for_strat_aerial",0
683.39,"for_strat_watbelowsurf",0
683.39,"for_strat_wataroundsurf",20
683.39,"for_strat_ground",80
683.39,"for_strat_understory",0
683.39,"for_strat_midhigh",0
683.39,"for_strat_canopy",0
683.39,"for_strat_aerial",0
1649.71,"for_strat_watbelowsurf",0
1649.71,"for_strat_wataroundsurf",20
1649.71,"for_strat_ground",80
1649.71,"for_strat_understory",0
1649.71,"for_strat_midhigh",0
1649.71,"for_strat_canopy",0
1649.71,"for_strat_aerial",0
952.43,"for_strat_watbelowsurf",0
952.43,"for_strat_wataroundsurf",50
952.43,"for_strat_ground",50
952.43,"for_strat_understory",0
952.43,"for_strat_midhigh",0
952.43,"for_strat_canopy",0
952.43,"for_strat_aerial",0
1056.54,"for_strat_watbelowsurf",30
1056.54,"for_strat_wataroundsurf",40
1056.54,"for_strat_ground",30
1056.54,"for_strat_understory",0
1056.54,"for_strat_midhigh",0
1056.54,"for_strat_canopy",0
1056.54,"for_strat_aerial",0
922.78,"for_strat_watbelowsurf",0
922.78,"for_strat_wataroundsurf",20
922.78,"for_strat_ground",80
922.78,"for_strat_understory",0
922.78,"for_strat_midhigh",0
922.78,"for_strat_canopy",0
922.78,"for_strat_aerial",0
1322,"for_strat_watbelowsurf",0
1322,"for_strat_wataroundsurf",50
1322,"for_strat_ground",50
1322,"for_strat_understory",0
1322,"for_strat_midhigh",0
1322,"for_strat_canopy",0
1322,"for_strat_aerial",0
1529.04,"for_strat_watbelowsurf",0
1529.04,"for_strat_wataroundsurf",50
1529.04,"for_strat_ground",50
1529.04,"for_strat_understory",0
1529.04,"for_strat_midhigh",0
1529.04,"for_strat_canopy",0
1529.04,"for_strat_aerial",0
693.31,"for_strat_watbelowsurf",20
693.31,"for_strat_wataroundsurf",50
693.31,"for_strat_ground",30
693.31,"for_strat_understory",0
693.31,"for_strat_midhigh",0
693.31,"for_strat_canopy",0
693.31,"for_strat_aerial",0
1090.99,"for_strat_watbelowsurf",20
1090.99,"for_strat_wataroundsurf",40
1090.99,"for_strat_ground",40
1090.99,"for_strat_understory",0
1090.99,"for_strat_midhigh",0
1090.99,"for_strat_canopy",0
1090.99,"for_strat_aerial",0
1323,"for_strat_watbelowsurf",30
1323,"for_strat_wataroundsurf",40
1323,"for_strat_ground",30
1323,"for_strat_understory",0
1323,"for_strat_midhigh",0
1323,"for_strat_canopy",0
1323,"for_strat_aerial",0
1111.89,"for_strat_watbelowsurf",40
1111.89,"for_strat_wataroundsurf",30
1111.89,"for_strat_ground",30
1111.89,"for_strat_understory",0
1111.89,"for_strat_midhigh",0
1111.89,"for_strat_canopy",0
1111.89,"for_strat_aerial",0
866.99,"for_strat_watbelowsurf",10
866.99,"for_strat_wataroundsurf",40
866.99,"for_strat_ground",50
866.99,"for_strat_understory",0
866.99,"for_strat_midhigh",0
866.99,"for_strat_canopy",0
866.99,"for_strat_aerial",0
762.36,"for_strat_watbelowsurf",40
762.36,"for_strat_wataroundsurf",30
762.36,"for_strat_ground",30
762.36,"for_strat_understory",0
762.36,"for_strat_midhigh",0
762.36,"for_strat_canopy",0
762.36,"for_strat_aerial",0
1378.84,"for_strat_watbelowsurf",10
1378.84,"for_strat_wataroundsurf",50
1378.84,"for_strat_ground",40
1378.84,"for_strat_understory",0
1378.84,"for_strat_midhigh",0
1378.84,"for_strat_canopy",0
1378.84,"for_strat_aerial",0
569.29,"for_strat_watbelowsurf",0
569.29,"for_strat_wataroundsurf",50
569.29,"for_strat_ground",50
569.29,"for_strat_understory",0
569.29,"for_strat_midhigh",0
569.29,"for_strat_canopy",0
569.29,"for_strat_aerial",0
374.69,"for_strat_watbelowsurf",20
374.69,"for_strat_wataroundsurf",40
374.69,"for_strat_ground",40
374.69,"for_strat_understory",0
374.69,"for_strat_midhigh",0
374.69,"for_strat_canopy",0
374.69,"for_strat_aerial",0
292,"for_strat_watbelowsurf",30
292,"for_strat_wataroundsurf",30
292,"for_strat_ground",30
292,"for_strat_understory",10
292,"for_strat_midhigh",0
292,"for_strat_canopy",0
292,"for_strat_aerial",0
268.99,"for_strat_watbelowsurf",0
268.99,"for_strat_wataroundsurf",50
268.99,"for_strat_ground",50
268.99,"for_strat_understory",0
268.99,"for_strat_midhigh",0
268.99,"for_strat_canopy",0
268.99,"for_strat_aerial",0
302.5,"for_strat_watbelowsurf",0
