"ioc_order","bl_family_english","scientific","english","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant_o","diet_5cat","for_strat_watbelowsurf","for_strat_wataroundsurf","for_strat_ground","for_strat_understory","for_strat_midhigh","for_strat_canopy","for_strat_aerial","nocturnal","body_mass_value"
"Passeriformes","Tanagers","Chrysothlypis salmoni","Scarlet-and-white Tanager",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,0,10,30,60,0,0,12.5
"Passeriformes","Tanagers","Nemosia pileata","Hooded Tanager",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,16
"Passeriformes","Tanagers","Nemosia rourei","Cherry-throated Tanager",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,30,70,0,0,0,16
"Passeriformes","Tanagers","Phaenicophilus palmarum","Black-crowned Palm-tanager",70,0,0,0,0,0,30,0,0,0,"Invertebrate",0,0,0,30,40,30,0,0,30.5
"Passeriformes","Tanagers","Phaenicophilus poliocephalus","Grey-crowned Palm-tanager",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,30,30,30,10,0,31
"Passeriformes","Tanagers","Calyptophilus frugivorus","Chat Tanager",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,0,50,30,20,0,0,0,32.1
"Passeriformes","Tanagers","Rhodinocichla rosea","Rosy Thrush-tanager",30,0,0,0,0,0,40,0,30,0,"Omnivore",0,0,50,50,0,0,0,0,48
"Passeriformes","Tanagers","Mitrospingus cassinii","Dusky-faced Tanager",20,0,0,0,0,0,40,0,40,0,"Omnivore",0,0,0,70,20,10,0,0,40.4
"Passeriformes","Tanagers","Mitrospingus oleagineus","Olive-backed Tanager",50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,0,60,40,0,0,0,41.3
"Passeriformes","Grosbeaks, saltators and allies","Chlorothraupis carmioli","Olive Tanager",80,0,0,0,0,0,10,0,10,0,"Invertebrate",0,0,0,40,30,30,0,0,39
"Passeriformes","Tanagers","Chlorothraupis frenata","Olive Tanager",60,0,0,0,0,0,30,0,10,0,"Invertebrate",0,0,0,40,30,30,0,0,37.78
"Passeriformes","Grosbeaks, saltators and allies","Chlorothraupis olivacea","Lemon-spectacled Tanager",70,0,0,0,0,0,0,0,30,0,"Invertebrate",0,0,0,100,0,0,0,0,39
"Passeriformes","Grosbeaks, saltators and allies","Chlorothraupis stolzmanni","Ochre-breasted Tanager",30,0,0,0,0,0,70,0,0,0,"FruiNect",0,0,0,30,60,10,0,0,38.8
"Passeriformes","Tanagers","Orthogonys chloricterus","Olive-green Tanager",60,0,0,0,0,0,40,0,0,0,"Invertebrate",0,0,0,0,100,0,0,0,40
"Passeriformes","Tanagers","Eucometis penicillata","Grey-headed Tanager",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,90,10,0,0,0,27
"Passeriformes","Tanagers","Lanio fulvus","Fulvous Shrike-tanager",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,0,10,80,10,0,0,24
"Passeriformes","Tanagers","Lanio versicolor","White-winged Shrike-tanager",70,0,0,0,0,0,30,0,0,0,"Invertebrate",0,0,0,0,20,60,20,0,17
"Passeriformes","Tanagers","Lanio aurantius","Black-throated Shrike-tanager",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,20,60,20,0,0,35
"Passeriformes","Tanagers","Lanio leucothorax","White-throated Shrike-tanager",70,0,0,0,0,0,30,0,0,0,"Invertebrate",0,0,0,30,60,10,0,0,40
"Passeriformes","Tanagers","Creurgops verticalis","Rufous-crested Tanager",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,0,30,50,20,0,24
"Passeriformes","Tanagers","Creurgops dentatus","Slaty Tanager",100,0,0,0,0,0,0,0,0,0,"Invertebrate",0,0,0,0,30,70,0,0,19
"Passeriformes","Tanagers","Heterospingus rubrifrons","Sulphur-rumped Tanager",50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,0,20,40,40,0,0,38
"Passeriformes","Tanagers","Heterospingus xanthopygius","Scarlet-browed Tanager",70,0,0,0,0,0,20,0,10,0,"Invertebrate",0,0,0,10,20,70,0,0,38.8
"Passeriformes","Tanagers","Tachyphonus cristatus","Flame-crested Tanager",30,0,0,0,0,0,50,0,10,10,"Omnivore",0,0,0,10,20,70,0,0,18.8
"Passeriformes","Tanagers","Tachyphonus rufiventer","Yellow-crested Tanager",50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,0,0,70,20,10,0,19
"Passeriformes","Tanagers","Tachyphonus surinamus","Fulvous-crested Tanager",50,0,0,0,0,0,40,0,10,0,"Omnivore",0,0,0,40,40,20,0,0,19
"Passeriformes","Tanagers","Tachyphonus luctuosus","White-shouldered Tanager",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,20,50,30,0,0,13
"Passeriformes","Tanagers","Tachyphonus delatrii","Tawny-crested Tanager",50,0,0,0,0,0,50,0,0,0,"Omnivore",0,0,0,0,80,20,0,0,18
"Passeriformes","Tanagers","Tachyphonus coronatus","Ruby-crowned Tanager",60,0,0,0,0,0,20,0,20,0,"Invertebrate",0,0,0,20,40,40,0,0,29.3
"Passeriformes","Tanagers","Tachyphonus rufus","White-lined Tanager",60,0,0,0,0,0,30,0,10,0,"Invertebrate",0,0,20,50,10,10,10,0,34.4
"Passeriformes","Tanagers","Tachyphonus phoenicius","Red-shouldered Tanager",80,0,0,0,0,0,0,0,20,0,"Invertebrate",0,0,0,70,30,0,0,0,21
"Passeriformes","Tanagers","Trichothraupis melanops","Black-goggled Tanager",70,0,0,0,0,0,20,0,10,0,"Invertebrate",0,0,30,30,20,10,10,0,22.58
"Passeriformes","Grosbeaks, saltators and allies","Habia rubica","Red-crowned Ant-tanager",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,40,60,0,0,0,32.46
"Passeriformes","Grosbeaks, saltators and allies","Habia fuscicauda","Red-throated Ant-tanager",70,0,0,0,0,0,20,0,10,0,"Invertebrate",0,0,10,60,30,0,0,0,36.84
"Passeriformes","Grosbeaks, saltators and allies","Habia gutturalis","Sooty Ant-tanager",90,0,0,0,0,0,10,0,0,0,"Invertebrate",0,0,0,60,40,0,0,0,33.4
"Passeriformes","Grosbeaks, saltators and allies","Habia atrimaxillaris","Black-cheeked Ant-tanager",80,0,0,0,0,0,20,0,0,0,"Invertebrate",0,0,0,70,30,0,0,0,48.9
"Passeriformes","Grosbeaks, saltators and allies","Habia cristata","Crested Ant-tanager",70,0,0,0,0,0,30,0,0,0,"Invertebrate",0,0,10,30,60,0,0,0,37.32
"Passeriformes","Grosbeaks, saltators and allies","Piranga bidentata","Flame-coloured Tanager",40,0,0,0,0,0,60,0,0,0,"FruiNect",0,0,10,10,50,30,0,0,36.07
