"diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_plant_o","body_mass_value"
100,0,0,0,0,0,0,0,0,0,15.7
90,0,10,0,0,0,0,0,0,0,17.2
100,0,0,0,0,0,0,0,0,0,6.4
100,0,0,0,0,0,0,0,0,0,8.4
100,0,0,0,0,0,0,0,0,0,7.8
100,0,0,0,0,0,0,0,0,0,6.7
90,0,0,0,0,0,10,0,0,0,8.3
100,0,0,0,0,0,0,0,0,0,8.2
100,0,0,0,0,0,0,0,0,0,8.3
90,0,10,0,0,0,0,0,0,0,10.7
100,0,0,0,0,0,0,0,0,0,11
100,0,0,0,0,0,0,0,0,0,11.3
100,0,0,0,0,0,0,0,0,0,9.2
100,0,0,0,0,0,0,0,0,0,10.4
100,0,0,0,0,0,0,0,0,0,9.4
100,0,0,0,0,0,0,0,0,0,8.7
100,0,0,0,0,0,0,0,0,0,10.7
100,0,0,0,0,0,0,0,0,0,9.4
100,0,0,0,0,0,0,0,0,0,11.4
100,0,0,0,0,0,0,0,0,0,8.09
100,0,0,0,0,0,0,0,0,0,9
100,0,0,0,0,0,0,0,0,0,9.6
100,0,0,0,0,0,0,0,0,0,8.88
100,0,0,0,0,0,0,0,0,0,9.4
100,0,0,0,0,0,0,0,0,0,6.4
100,0,0,0,0,0,0,0,0,0,8
100,0,0,0,0,0,0,0,0,0,8.4
100,0,0,0,0,0,0,0,0,0,11.5
100,0,0,0,0,0,0,0,0,0,9.59
100,0,0,0,0,0,0,0,0,0,8
100,0,0,0,0,0,0,0,0,0,8.88
100,0,0,0,0,0,0,0,0,0,8.6
100,0,0,0,0,0,0,0,0,0,9.3
100,0,0,0,0,0,0,0,0,0,16
100,0,0,0,0,0,0,0,0,0,23
100,0,0,0,0,0,0,0,0,0,11.5
100,0,0,0,0,0,0,0,0,0,12.5
100,0,0,0,0,0,0,0,0,0,9.85
100,0,0,0,0,0,0,0,0,0,8.9
100,0,0,0,0,0,0,0,0,0,9.5
100,0,0,0,0,0,0,0,0,0,10.3
100,0,0,0,0,0,0,0,0,0,8.8
100,0,0,0,0,0,0,0,0,0,9.9
100,0,0,0,0,0,0,0,0,0,10.86
100,0,0,0,0,0,0,0,0,0,10.86
100,0,0,0,0,0,0,0,0,0,12.8
100,0,0,0,0,0,0,0,0,0,11.4
90,0,0,0,0,0,10,0,0,0,10.58
100,0,0,0,0,0,0,0,0,0,7.9
100,0,0,0,0,0,0,0,0,0,8.2
100,0,0,0,0,0,0,0,0,0,10.36
100,0,0,0,0,0,0,0,0,0,10.5
100,0,0,0,0,0,0,0,0,0,11.4
100,0,0,0,0,0,0,0,0,0,14.96
90,0,10,0,0,0,0,0,0,0,10.3
100,0,0,0,0,0,0,0,0,0,10.8
100,0,0,0,0,0,0,0,0,0,10
100,0,0,0,0,0,0,0,0,0,10.6
100,0,0,0,0,0,0,0,0,0,10
100,0,0,0,0,0,0,0,0,0,11.08
100,0,0,0,0,0,0,0,0,0,10.5
100,0,0,0,0,0,0,0,0,0,10.2
100,0,0,0,0,0,0,0,0,0,11.9
100,0,0,0,0,0,0,0,0,0,13
100,0,0,0,0,0,0,0,0,0,10.8
100,0,0,0,0,0,0,0,0,0,6.5
100,0,0,0,0,0,0,0,0,0,6.4
100,0,0,0,0,0,0,0,0,0,7
100,0,0,0,0,0,0,0,0,0,7.3
100,0,0,0,0,0,0,0,0,0,7.48
100,0,0,0,0,0,0,0,0,0,6.5
100,0,0,0,0,0,0,0,0,0,14.3
100,0,0,0,0,0,0,0,0,0,16.93
100,0,0,0,0,0,0,0,0,0,16.3
100,0,0,0,0,0,0,0,0,0,16.5
100,0,0,0,0,0,0,0,0,0,15
100,0,0,0,0,0,0,0,0,0,17
90,0,0,0,0,0,0,0,0,10,16.56
100,0,0,0,0,0,0,0,0,0,14.5
100,0,0,0,0,0,0,0,0,0,18.08
100,0,0,0,0,0,0,0,0,0,19
80,0,20,0,0,0,0,0,0,0,32.3
90,0,10,0,0,0,0,0,0,0,28.8
100,0,0,0,0,0,0,0,0,0,32
100,0,0,0,0,0,0,0,0,0,26.3
100,0,0,0,0,0,0,0,0,0,21.5
100,0,0,0,0,0,0,0,0,0,21.44
100,0,0,0,0,0,0,0,0,0,18.8
100,0,0,0,0,0,0,0,0,0,20.25
100,0,0,0,0,0,0,0,0,0,12.29
100,0,0,0,0,0,0,0,0,0,11.53
100,0,0,0,0,0,0,0,0,0,14.1
100,0,0,0,0,0,0,0,0,0,11.8
100,0,0,0,0,0,0,0,0,0,12.48
90,0,10,0,0,0,0,0,0,0,30.5
100,0,0,0,0,0,0,0,0,0,24.6
80,0,10,0,0,0,10,0,0,0,23.89
100,0,0,0,0,0,0,0,0,0,26.4
100,0,0,0,0,0,0,0,0,0,25.69
100,0,0,0,0,0,0,0,0,0,39.4
100,0,0,0,0,0,0,0,0,0,28
100,0,0,0,0,0,0,0,0,0,29.75
100,0,0,0,0,0,0,0,0,0,27.9
80,0,20,0,0,0,0,0,0,0,26.5
100,0,0,0,0,0,0,0,0,0,26.1
100,0,0,0,0,0,0,0,0,0,29.75
100,0,0,0,0,0,0,0,0,0,29.75
100,0,0,0,0,0,0,0,0,0,18.5
100,0,0,0,0,0,0,0,0,0,25
100,0,0,0,0,0,0,0,0,0,24
100,0,0,0,0,0,0,0,0,0,15
100,0,0,0,0,0,0,0,0,0,17.73
100,0,0,0,0,0,0,0,0,0,16
100,0,0,0,0,0,0,0,0,0,41
100,0,0,0,0,0,0,0,0,0,38.5
100,0,0,0,0,0,0,0,0,0,42
100,0,0,0,0,0,0,0,0,0,45.94
70,0,30,0,0,0,0,0,0,0,47.1
100,0,0,0,0,0,0,0,0,0,15
90,0,10,0,0,0,0,0,0,0,16.1
90,0,10,0,0,0,0,0,0,0,19.47
100,0,0,0,0,0,0,0,0,0,29.8
90,0,10,0,0,0,0,0,0,0,29.1
90,0,10,0,0,0,0,0,0,0,27.2
100,0,0,0,0,0,0,0,0,0,23.91
100,0,0,0,0,0,0,0,0,0,25.9
100,0,0,0,0,0,0,0,0,0,46.7
100,0,0,0,0,0,0,0,0,0,30.99
100,0,0,0,0,0,0,0,0,0,35
100,0,0,0,0,0,0,0,0,0,31.4
100,0,0,0,0,0,0,0,0,0,35
100,0,0,0,0,0,0,0,0,0,28.46
80,0,20,0,0,0,0,0,0,0,17.8
100,0,0,0,0,0,0,0,0,0,14.2
100,0,0,0,0,0,0,0,0,0,12.4
90,0,10,0,0,0,0,0,0,0,18.4
80,0,20,0,0,0,0,0,0,0,45.24
100,0,0,0,0,0,0,0,0,0,54.58
90,0,10,0,0,0,0,0,0,0,50
80,0,20,0,0,0,0,0,0,0,51.1
100,0,0,0,0,0,0,0,0,0,17.97
80,0,0,0,0,0,0,0,20,0,28.5
80,0,0,0,0,0,0,0,20,0,16.49
100,0,0,0,0,0,0,0,0,0,20.8
50,0,0,0,0,0,0,0,50,0,25.8
80,0,0,0,0,0,0,0,20,0,32.93
100,0,0,0,0,0,0,0,0,0,42.7
50,0,0,0,0,0,0,0,50,0,36.87
80,0,0,0,0,0,0,0,20,0,32.37
80,0,0,0,0,0,0,0,20,0,55.8
100,0,0,0,0,0,0,0,0,0,32.2
100,0,0,0,0,0,0,0,0,0,23.93
100,0,0,0,0,0,0,0,0,0,22.09
100,0,0,0,0,0,0,0,0,0,36.3
100,0,0,0,0,0,0,0,0,0,30.85
100,0,0,0,0,0,0,0,0,0,48.7
100,0,0,0,0,0,0,0,0,0,48.68
100,0,0,0,0,0,0,0,0,0,39.9
100,0,0,0,0,0,0,0,0,0,40.1
100,0,0,0,0,0,0,0,0,0,33.6
80,0,0,0,0,0,0,0,20,0,30
80,0,0,0,0,0,0,0,20,0,28.28
100,0,0,0,0,0,0,0,0,0,53
100,0,0,0,0,0,0,0,0,0,30.5
70,0,10,0,0,0,0,0,20,0,63.96
70,0,10,0,0,0,0,0,20,0,50
100,0,0,0,0,0,0,0,0,0,30.7
100,0,0,0,0,0,0,0,0,0,64.5
80,0,0,20,0,0,0,0,0,0,64.96
90,0,0,0,0,10,0,0,0,0,63.2
100,0,0,0,0,0,0,0,0,0,53
100,0,0,0,0,0,0,0,0,0,103.87
80,0,0,0,0,0,0,0,20,0,40
100,0,0,0,0,0,0,0,0,0,25.82
100,0,0,0,0,0,0,0,0,0,28
100,0,0,0,0,0,0,0,0,0,54.8
100,0,0,0,0,0,0,0,0,0,52.3
80,0,0,0,0,0,0,0,20,0,46.42
100,0,0,0,0,0,0,0,0,0,25.5
100,0,0,0,0,0,0,0,0,0,10.9
100,0,0,0,0,0,0,0,0,0,11.5
100,0,0,0,0,0,0,0,0,0,12.2
100,0,0,0,0,0,0,0,0,0,12.6
90,0,0,0,0,0,0,0,0,10,8.8
100,0,0,0,0,0,0,0,0,0,10.6
100,0,0,0,0,0,0,0,0,0,10.72
100,0,0,0,0,0,0,0,0,0,10.5
100,0,0,0,0,0,0,0,0,0,10.3
100,0,0,0,0,0,0,0,0,0,10.5
100,0,0,0,0,0,0,0,0,0,8.94
100,0,0,0,0,0,0,0,0,0,15.49
100,0,0,0,0,0,0,0,0,0,11
90,0,0,0,0,0,10,0,0,0,18.33
80,0,0,0,0,0,0,0,20,0,16.8
80,0,0,0,0,0,0,0,20,0,18.3
100,0,0,0,0,0,0,0,0,0,17.6
100,0,0,0,0,0,0,0,0,0,16.97
100,0,0,0,0,0,0,0,0,0,20.2
100,0,0,0,0,0,0,0,0,0,15.3
90,0,0,0,0,0,0,0,10,0,12.94
80,0,0,0,0,0,20,0,0,0,10.48
100,0,0,0,0,0,0,0,0,0,18.6
100,0,0,0,0,0,0,0,0,0,18.2
100,0,0,0,0,0,0,0,0,0,13.8
100,0,0,0,0,0,0,0,0,0,16.2
100,0,0,0,0,0,0,0,0,0,14
80,0,0,0,0,0,0,0,20,0,16.9
100,0,0,0,0,0,0,0,0,0,16.8
100,0,0,0,0,0,0,0,0,0,11.2
100,0,0,0,0,0,0,0,0,0,12.6
90,0,0,0,0,0,0,0,10,0,18.3
100,0,0,0,0,0,0,0,0,0,15.4
100,0,0,0,0,0,0,0,0,0,16.9
100,0,0,0,0,0,0,0,0,0,22.36
100,0,0,0,0,0,0,0,0,0,19.5
100,0,0,0,0,0,0,0,0,0,22.7
100,0,0,0,0,0,0,0,0,0,16.48
100,0,0,0,0,0,0,0,0,0,15.8
100,0,0,0,0,0,0,0,0,0,13.1
100,0,0,0,0,0,0,0,0,0,19.89
80,0,0,0,0,0,0,0,20,0,25.49
100,0,0,0,0,0,0,0,0,0,13
100,0,0,0,0,0,0,0,0,0,18.1
100,0,0,0,0,0,0,0,0,0,14.86
100,0,0,0,0,0,0,0,0,0,16.7
100,0,0,0,0,0,0,0,0,0,16
100,0,0,0,0,0,0,0,0,0,17.9
100,0,0,0,0,0,0,0,0,0,15
100,0,0,0,0,0,0,0,0,0,15.96
70,0,0,0,0,0,0,0,20,10,12.96
70,0,0,0,0,0,30,0,0,0,17.1
100,0,0,0,0,0,0,0,0,0,18.37
100,0,0,0,0,0,0,0,0,0,10.2
100,0,0,0,0,0,0,0,0,0,15.3
100,0,0,0,0,0,0,0,0,0,16.48
100,0,0,0,0,0,0,0,0,0,15.4
100,0,0,0,0,0,0,0,0,0,12.4
90,0,0,0,0,0,0,0,0,10,16.9
100,0,0,0,0,0,0,0,0,0,16.87
100,0,0,0,0,0,0,0,0,0,21.31
100,0,0,0,0,0,0,0,0,0,11.5
100,0,0,0,0,0,0,0,0,0,17.5
100,0,0,0,0,0,0,0,0,0,15.2
100,0,0,0,0,0,0,0,0,0,14.96
100,0,0,0,0,0,0,0,0,0,14.7
100,0,0,0,0,0,0,0,0,0,14.9
100,0,0,0,0,0,0,0,0,0,16.54
100,0,0,0,0,0,0,0,0,0,13.4
100,0,0,0,0,0,0,0,0,0,19.8
100,0,0,0,0,0,0,0,0,0,17.55
100,0,0,0,0,0,0,0,0,0,15
100,0,0,0,0,0,0,0,0,0,21.29
100,0,0,0,0,0,0,0,0,0,16.54
100,0,0,0,0,0,0,0,0,0,15.7
100,0,0,0,0,0,0,0,0,0,14.49
100,0,0,0,0,0,0,0,0,0,14.9
100,0,0,0,0,0,0,0,0,0,13.5
100,0,0,0,0,0,0,0,0,0,15.2
100,0,0,0,0,0,0,0,0,0,14.96
100,0,0,0,0,0,0,0,0,0,13.2
100,0,0,0,0,0,0,0,0,0,17.8
100,0,0,0,0,0,0,0,0,0,14.86
100,0,0,0,0,0,0,0,0,0,13
100,0,0,0,0,0,0,0,0,0,13.49
100,0,0,0,0,0,0,0,0,0,17.43
100,0,0,0,0,0,0,0,0,0,16.8
100,0,0,0,0,0,0,0,0,0,28
50,0,0,0,0,0,0,0,50,0,15.9
50,0,0,0,0,0,0,0,50,0,20
50,0,0,0,0,0,0,0,50,0,19
100,0,0,0,0,0,0,0,0,0,19
100,0,0,0,0,0,0,0,0,0,19.5
100,0,0,0,0,0,0,0,0,0,20.83
90,0,0,0,0,0,0,0,10,0,16.4
80,0,0,0,0,0,0,0,20,0,21
100,0,0,0,0,0,0,0,0,0,15.2
100,0,0,0,0,0,0,0,0,0,25.9
100,0,0,0,0,0,0,0,0,0,22.3
100,0,0,0,0,0,0,0,0,0,16
100,0,0,0,0,0,0,0,0,0,22.5
100,0,0,0,0,0,0,0,0,0,22
100,0,0,0,0,0,0,0,0,0,19
100,0,0,0,0,0,0,0,0,0,19
100,0,0,0,0,0,0,0,0,0,16.5
100,0,0,0,0,0,0,0,0,0,21
100,0,0,0,0,0,0,0,0,0,25.2
100,0,0,0,0,0,0,0,0,0,23
100,0,0,0,0,0,0,0,0,0,24.45
100,0,0,0,0,0,0,0,0,0,24.6
100,0,0,0,0,0,0,0,0,0,15.5
100,0,0,0,0,0,0,0,0,0,29.1
100,0,0,0,0,0,0,0,0,0,25.7
100,0,0,0,0,0,0,0,0,0,21.9
100,0,0,0,0,0,0,0,0,0,41
100,0,0,0,0,0,0,0,0,0,35.87
100,0,0,0,0,0,0,0,0,0,24.5
100,0,0,0,0,0,0,0,0,0,48.2
100,0,0,0,0,0,0,0,0,0,11
100,0,0,0,0,0,0,0,0,0,14.6
100,0,0,0,0,0,0,0,0,0,28.6
100,0,0,0,0,0,0,0,0,0,18.5
80,0,0,0,0,0,0,0,20,0,41.5
100,0,0,0,0,0,0,0,0,0,30
100,0,0,0,0,0,0,0,0,0,30.16
100,0,0,0,0,0,0,0,0,0,13
100,0,0,0,0,0,0,0,0,0,11.2
100,0,0,0,0,0,0,0,0,0,11
100,0,0,0,0,0,0,0,0,0,11.6
100,0,0,0,0,0,0,0,0,0,16.24
100,0,0,0,0,0,0,0,0,0,15.9
100,0,0,0,0,0,0,0,0,0,16.3
100,0,0,0,0,0,0,0,0,0,19
100,0,0,0,0,0,0,0,0,0,17.8
100,0,0,0,0,0,0,0,0,0,21.49
100,0,0,0,0,0,0,0,0,0,18.5
100,0,0,0,0,0,0,0,0,0,17.3
100,0,0,0,0,0,0,0,0,0,22
80,0,0,0,0,0,0,0,0,20,49.5
70,10,0,0,0,0,10,0,10,0,72.2
100,0,0,0,0,0,0,0,0,0,70.4
80,0,20,0,0,0,0,0,0,0,51
80,0,20,0,0,0,0,0,0,0,49.65
70,0,30,0,0,0,0,0,0,0,43.9
100,0,0,0,0,0,0,0,0,0,37
100,0,0,0,0,0,0,0,0,0,35.9
100,0,0,0,0,0,0,0,0,0,50
80,0,20,0,0,0,0,0,0,0,28.8
100,0,0,0,0,0,0,0,0,0,36
80,0,20,0,0,0,0,0,0,0,28.9
100,0,0,0,0,0,0,0,0,0,25.6
100,0,0,0,0,0,0,0,0,0,31
100,0,0,0,0,0,0,0,0,0,27.8
100,0,0,0,0,0,0,0,0,0,24.8
100,0,0,0,0,0,0,0,0,0,30.1
100,0,0,0,0,0,0,0,0,0,30.5
100,0,0,0,0,0,0,0,0,0,29.4
90,0,10,0,0,0,0,0,0,0,26.45
100,0,0,0,0,0,0,0,0,0,25.27
100,0,0,0,0,0,0,0,0,0,30
100,0,0,0,0,0,0,0,0,0,19.2
100,0,0,0,0,0,0,0,0,0,21
100,0,0,0,0,0,0,0,0,0,25
100,0,0,0,0,0,0,0,0,0,22.2
100,0,0,0,0,0,0,0,0,0,38
100,0,0,0,0,0,0,0,0,0,49.8
100,0,0,0,0,0,0,0,0,0,41.6
100,0,0,0,0,0,0,0,0,0,39
100,0,0,0,0,0,0,0,0,0,47.2
70,0,30,0,0,0,0,0,0,0,56.2
80,0,0,0,20,0,0,0,0,0,65.8
90,0,0,0,10,0,0,0,0,0,44.3
90,0,0,0,10,0,0,0,0,0,40.7
90,0,0,0,10,0,0,0,0,0,55.89
90,0,0,0,10,0,0,0,0,0,66.29
80,0,20,0,0,0,0,0,0,0,40.2
100,0,0,0,0,0,0,0,0,0,35.4
90,0,10,0,0,0,0,0,0,0,32.9
100,0,0,0,0,0,0,0,0,0,34.5
100,0,0,0,0,0,0,0,0,0,27.54
90,0,10,0,0,0,0,0,0,0,31.4
80,0,20,0,0,0,0,0,0,0,39.8
90,0,10,0,0,0,0,0,0,0,34.8
100,0,0,0,0,0,0,0,0,0,48
100,0,0,0,0,0,0,0,0,0,46.46
100,0,0,0,0,0,0,0,0,0,25.1
100,0,0,0,0,0,0,0,0,0,21.6
90,0,10,0,0,0,0,0,0,0,34.8
100,0,0,0,0,0,0,0,0,0,36.23
100,0,0,0,0,0,0,0,0,0,36.9
100,0,0,0,0,0,0,0,0,0,34.7
100,0,0,0,0,0,0,0,0,0,14
100,0,0,0,0,0,0,0,0,0,12.2
100,0,0,0,0,0,0,0,0,0,9.7
100,0,0,0,0,0,0,0,0,0,10.6
100,0,0,0,0,0,0,0,0,0,11.2
100,0,0,0,0,0,0,0,0,0,25
100,0,0,0,0,0,0,0,0,0,24
90,0,0,0,0,0,0,0,0,10,92.62
90,0,10,0,0,0,0,0,0,0,92
100,0,0,0,0,0,0,0,0,0,54.9
80,0,10,0,10,0,0,0,0,0,38.7
100,0,0,0,0,0,0,0,0,0,39
70,0,20,0,0,0,0,0,0,10,34.21
90,0,10,0,0,0,0,0,0,0,49.99
100,0,0,0,0,0,0,0,0,0,39.43
100,0,0,0,0,0,0,0,0,0,23.8
100,0,0,0,0,0,0,0,0,0,18.5
90,0,0,0,0,0,0,0,0,10,13.12
100,0,0,0,0,0,0,0,0,0,14.6
90,0,0,0,0,0,10,0,0,0,69.6
100,0,0,0,0,0,0,0,0,0,111
90,0,0,0,10,0,0,0,0,0,103.07
90,0,0,0,10,0,0,0,0,0,117
90,0,0,0,10,0,0,0,0,0,117
90,0,0,0,10,0,0,0,0,0,93.04
80,10,0,0,10,0,0,0,0,0,118
100,0,0,0,0,0,0,0,0,0,110
90,0,0,0,10,0,0,0,0,0,156
80,0,20,0,0,0,0,0,0,0,68.7
100,0,0,0,0,0,0,0,0,0,83
80,0,20,0,0,0,0,0,0,0,76.6
80,0,0,0,10,0,0,0,0,10,61.7
90,0,10,0,0,0,0,0,0,0,41.34
100,0,0,0,0,0,0,0,0,0,45
100,0,0,0,0,0,0,0,0,0,32.6
100,0,0,0,0,0,0,0,0,0,36.66
100,0,0,0,0,0,0,0,0,0,31.2
100,0,0,0,0,0,0,0,0,0,34.57
80,0,20,0,0,0,0,0,0,0,59.69
80,0,20,0,0,0,0,0,0,0,46.72
80,0,20,0,0,0,0,0,0,0,46.19
90,0,10,0,0,0,0,0,0,0,56.4
70,0,20,0,0,0,0,0,0,10,46.8
100,0,0,0,0,0,0,0,0,0,46.3
100,0,0,0,0,0,0,0,0,0,36
100,0,0,0,0,0,0,0,0,0,25.7
100,0,0,0,0,0,0,0,0,0,29.59
100,0,0,0,0,0,0,0,0,0,34.99
100,0,0,0,0,0,0,0,0,0,30.6
100,0,0,0,0,0,0,0,0,0,28.1
100,0,0,0,0,0,0,0,0,0,21.8
100,0,0,0,0,0,0,0,0,0,20.3
100,0,0,0,0,0,0,0,0,0,70.5
90,0,0,0,10,0,0,0,0,0,40.8
100,0,0,0,0,0,0,0,0,0,42.6
100,0,0,0,0,0,0,0,0,0,40.5
100,0,0,0,0,0,0,0,0,0,33.5
100,0,0,0,0,0,0,0,0,0,47
60,0,40,0,0,0,0,0,0,0,61.89
80,0,0,0,10,0,10,0,0,0,62.19
100,0,0,0,0,0,0,0,0,0,55.5
80,0,20,0,0,0,0,0,0,0,56.2
90,0,10,0,0,0,0,0,0,0,74.4
70,0,0,0,0,0,30,0,0,0,90.58
70,0,0,0,0,0,10,0,20,0,123
100,0,0,0,0,0,0,0,0,0,98.83
100,0,0,0,0,0,0,0,0,0,69
100,0,0,0,0,0,0,0,0,0,71.2
70,0,0,0,30,0,0,0,0,0,72
100,0,0,0,0,0,0,0,0,0,109
100,0,0,0,0,0,0,0,0,0,96.5
100,0,0,0,0,0,0,0,0,0,136
100,0,0,0,0,0,0,0,0,0,236
100,0,0,0,0,0,0,0,0,0,240.8
100,0,0,0,0,0,0,0,0,0,119
100,0,0,0,0,0,0,0,0,0,94.2
100,0,0,0,0,0,0,0,0,0,70.5
100,0,0,0,0,0,0,0,0,0,85.54
100,0,0,0,0,0,0,0,0,0,85
100,0,0,0,0,0,0,0,0,0,110
100,0,0,0,0,0,0,0,0,0,115
100,0,0,0,0,0,0,0,0,0,47.5
100,0,0,0,0,0,0,0,0,0,62
100,0,0,0,0,0,0,0,0,0,82.67
100,0,0,0,0,0,0,0,0,0,69.79
100,0,0,0,0,0,0,0,0,0,56.28
100,0,0,0,0,0,0,0,0,0,44.8
100,0,0,0,0,0,0,0,0,0,117
100,0,0,0,0,0,0,0,0,0,109.1
100,0,0,0,0,0,0,0,0,0,95
100,0,0,0,0,0,0,0,0,0,63
100,0,0,0,0,0,0,0,0,0,73.7
50,0,0,0,0,0,0,0,50,0,65.2
100,0,0,0,0,0,0,0,0,0,73.7
90,0,0,0,0,0,0,0,0,10,80
100,0,0,0,0,0,0,0,0,0,85.54
100,0,0,0,0,0,0,0,0,0,35.7
100,0,0,0,0,0,0,0,0,0,42.26
90,0,0,0,0,0,0,0,10,0,57
80,0,10,0,0,0,10,0,0,0,65.7
100,0,0,0,0,0,0,0,0,0,52.5
100,0,0,0,0,0,0,0,0,0,43
100,0,0,0,0,0,0,0,0,0,44.2
100,0,0,0,0,0,0,0,0,0,44
100,0,0,0,0,0,0,0,0,0,41
100,0,0,0,0,0,0,0,0,0,48
100,0,0,0,0,0,0,0,0,0,28
100,0,0,0,0,0,0,0,0,0,32
100,0,0,0,0,0,0,0,0,0,47
100,0,0,0,0,0,0,0,0,0,52.4
100,0,0,0,0,0,0,0,0,0,17.7
100,0,0,0,0,0,0,0,0,0,17.2
100,0,0,0,0,0,0,0,0,0,19.8
100,0,0,0,0,0,0,0,0,0,20.7
80,0,0,0,0,0,20,0,0,0,18.8
100,0,0,0,0,0,0,0,0,0,23.14
100,0,0,0,0,0,0,0,0,0,21.1
100,0,0,0,0,0,0,0,0,0,18.18
100,0,0,0,0,0,0,0,0,0,25.21
100,0,0,0,0,0,0,0,0,0,26.3
100,0,0,0,0,0,0,0,0,0,20.8
100,0,0,0,0,0,0,0,0,0,23
100,0,0,0,0,0,0,0,0,0,26.3
100,0,0,0,0,0,0,0,0,0,27
100,0,0,0,0,0,0,0,0,0,20.1
100,0,0,0,0,0,0,0,0,0,42.5
80,0,0,0,0,0,10,0,10,0,147
70,0,0,0,0,0,0,0,30,0,160.58
80,0,0,0,0,0,10,0,10,0,114
100,0,0,0,0,0,0,0,0,0,47.28
60,0,0,0,0,0,0,0,40,0,56.69
100,0,0,0,0,0,0,0,0,0,61.9
100,0,0,0,0,0,0,0,0,0,37.9
100,0,0,0,0,0,0,0,0,0,40.47
100,0,0,0,0,0,0,0,0,0,11.3
100,0,0,0,0,0,0,0,0,0,35.03
100,0,0,0,0,0,0,0,0,0,37
100,0,0,0,0,0,0,0,0,0,44
100,0,0,0,0,0,0,0,0,0,21.2
100,0,0,0,0,0,0,0,0,0,17.2
100,0,0,0,0,0,0,0,0,0,18
100,0,0,0,0,0,0,0,0,0,16
100,0,0,0,0,0,0,0,0,0,23
100,0,0,0,0,0,0,0,0,0,17.62
100,0,0,0,0,0,0,0,0,0,17.75
100,0,0,0,0,0,0,0,0,0,37.09
100,0,0,0,0,0,0,0,0,0,23.2
100,0,0,0,0,0,0,0,0,0,29.7
100,0,0,0,0,0,0,0,0,0,20.8
100,0,0,0,0,0,0,0,0,0,25.74
100,0,0,0,0,0,0,0,0,0,18.11
100,0,0,0,0,0,0,0,0,0,18.11
100,0,0,0,0,0,0,0,0,0,23.04
100,0,0,0,0,0,0,0,0,0,17
100,0,0,0,0,0,0,0,0,0,22.7
100,0,0,0,0,0,0,0,0,0,20
100,0,0,0,0,0,0,0,0,0,24
100,0,0,0,0,0,0,0,0,0,23.54
60,0,0,0,0,0,0,0,40,0,15.9
80,0,0,0,0,0,0,0,20,0,16.62
100,0,0,0,0,0,0,0,0,0,13
100,0,0,0,0,0,0,0,0,0,12
100,0,0,0,0,0,0,0,0,0,13.12
100,0,0,0,0,0,0,0,0,0,18.16
100,0,0,0,0,0,0,0,0,0,13.67
100,0,0,0,0,0,0,0,0,0,18.05
100,0,0,0,0,0,0,0,0,0,17.8
100,0,0,0,0,0,0,0,0,0,18.11
90,0,0,0,0,0,0,0,10,0,18.06
100,0,0,0,0,0,0,0,0,0,13
100,0,0,0,0,0,0,0,0,0,18.9
100,0,0,0,0,0,0,0,0,0,17.8
100,0,0,0,0,0,0,0,0,0,16.15
100,0,0,0,0,0,0,0,0,0,16.1
100,0,0,0,0,0,0,0,0,0,19.97
100,0,0,0,0,0,0,0,0,0,19.34
90,0,0,0,0,0,0,0,0,10,21.26
80,0,0,0,0,0,0,0,0,20,89.86
100,0,0,0,0,0,0,0,0,0,22.4
90,0,0,0,0,0,0,10,0,0,22
100,0,0,0,0,0,0,0,0,0,21.7
100,0,0,0,0,0,0,0,0,0,23.3
90,0,0,0,0,0,0,10,0,0,28.94
90,0,0,0,0,0,0,10,0,0,31.85
80,0,0,0,0,0,0,10,10,0,32.64
100,0,0,0,0,0,0,0,0,0,928
80,0,10,0,0,0,0,0,10,0,972.62
90,0,0,0,0,0,0,0,10,0,24
90,0,10,0,0,0,0,0,0,0,42.15
40,10,10,0,0,0,40,0,0,0,138
10,10,0,0,0,0,60,10,0,10,176.89
10,10,10,0,0,0,50,10,0,10,205.32
20,0,0,0,0,0,60,0,0,20,163.4
40,0,0,0,0,0,60,0,0,0,177.6
40,0,0,0,0,0,60,0,0,0,124
20,0,0,0,0,0,60,0,0,20,117.47
40,0,0,0,0,0,60,0,0,0,108.88
20,10,0,0,0,0,70,0,0,0,120
20,0,0,0,0,0,60,0,0,20,78.3
40,0,0,0,0,0,60,0,0,0,172
40,0,0,0,0,0,60,0,0,0,176.46
0,0,0,0,0,0,100,0,0,0,99.49
40,0,0,0,0,0,30,10,10,10,218.91
10,0,0,0,0,0,50,10,10,20,135.98
30,0,0,0,0,0,30,0,20,20,139.99
10,0,0,0,0,0,60,10,10,10,200.43
50,0,0,0,0,0,50,0,0,0,123.2
50,0,0,0,0,0,50,0,0,0,156.4
100,0,0,0,0,0,0,0,0,0,12.4
100,0,0,0,0,0,0,0,0,0,7.7
100,0,0,0,0,0,0,0,0,0,12.47
100,0,0,0,0,0,0,0,0,0,9
100,0,0,0,0,0,0,0,0,0,9.33
90,0,0,0,0,0,0,0,10,0,7.9
80,0,0,0,0,0,0,0,20,0,7.4
80,0,0,0,0,0,10,0,10,0,10.33
90,0,0,0,0,0,0,0,0,10,9.39
80,0,0,0,0,0,0,0,20,0,8.04
100,0,0,0,0,0,0,0,0,0,8.63
100,0,0,0,0,0,0,0,0,0,9.59
